P0000593,16298620,0.004
P0000596,16298580,0.001
P0000596,16298743,0.003
P0000596,16298883,0.2
P0000596,16298884,0.08
P0000596,16298885,0.05
P0000596,16298853,0.02
P0000596,16298852,0.01
P0000596,16298585,0.009
P0000596,16298886,0.004
P0000596,16298621,0.01
P0000596,16298887,0.004
P0000596,16298888,0.0000005
P0000596,16298889,0.007
P0000596,16298558,0.003
P0000596,16298881,0.02
P0000596,16298890,0.000012
P0000596,16298620,0.004
P0000615,16298685,0.065752620166245
P0000615,16298855,0.0690165341525117
P0000615,16298891,1.05195157209975
P0000616,16298822,0.212017107200449
P0000616,16298892,1.0628899950922
P0000616,16298893,0.0664656804318867
P0000617,16298824,0.212017107200449
P0000617,16298894,1.0628899950922
P0000617,16298893,0.0664656804318867
P0000619,16298895,1.06292850146915
P0000619,16298896,1.06292850146915
P0000619,16298897,0.0664789422135162
P0000619,16298824,0.370225269343781
P0000621,16298594,0.01
P0000621,16298898,0.02
P0000621,16298595,0.002
P0000621,16298899,0.03
P0000621,16298900,0.08
P0000621,16298901,0.07
P0000621,16298902,0.09
P0000621,16298903,0.05
P0000621,16298904,0.04
P0000621,16298905,0.04
P0000621,16298906,0.04
P0000621,16298907,0.001
P0000621,16298908,0.0005
P0000621,16298909,0.003
P0000621,16298660,0.04
P0000621,16298625,0.001
P0000621,16298663,0.01
P0000621,16298910,0.06
P0000621,16298667,0.002
P0000621,16298671,0.005
P0000621,16298911,0.03
P0000712,16298912,0.002
P0000712,16298913,0.001
P0000712,16298914,0.001
P0000712,16298915,0.001
P0000712,16298916,0.0005
P0000712,16298917,0.005
P0000712,16298918,0.003
P0000712,16298919,0.001
P0000712,16298920,0.085
P0000712,16298643,0.03
P0000712,16298921,0.04
P0000712,16298648,0.018
P0000712,16298922,0.03
P0000712,16298923,0.005
P0000712,16298656,0.001
P0000712,16298657,0.02
P0000712,16298924,0.02
P0000712,16298562,0.0035
P0000712,16298925,0.0025
P0000712,16298653,0.001
P0000712,16298585,0.002
P0000712,16298559,0.005
P0000712,16298558,0.002
P0000712,16298583,0.005
P0000713,16298562,0.005
P0000713,16298557,0.003
P0000713,16298559,0.05
P0000713,16298569,0.025
P0000713,16298568,0.01
P0000713,16298570,0.005
P0000713,16298560,0.055
P0000713,16298571,0.06
P0000713,16298572,0.06
P0000713,16298556,0.05
P0000713,16298567,0.005
P0000713,16298563,0.003
P0000713,16298564,0.003
P0000713,16298558,0.0007
P0000713,16298566,0.005
P0000714,16298582,0.075
P0000714,16298586,0.0015
P0000714,16298578,0.09
P0000714,16298581,0.01
P0000714,16298580,0.003
P0000714,16298579,0.001
P0000714,16298585,0.002
P0000714,16298574,0.06
P0000714,16298575,0.05
P0000714,16298576,0.05
P0000714,16298577,0.003
P0000714,16298583,0.005
P0000998,16298649,0.08
P0000998,16298650,0.06
P0000998,16298651,0.09
P0000998,16298659,0.03
P0000998,16298643,0.03
P0000998,16298644,0.02
P0000998,16298647,0.02
P0000998,16298648,0.01
P0000998,16298919,0.002
P0000998,16298646,0.004
P0000998,16298653,0.0018
P0000998,16298645,0.005
P0000998,16298652,0.02
P0000998,16298661,0.035
P0000998,16298655,0.001
P0000998,16298585,0.001
P0000998,16298881,0.02
P0000998,16298656,0.002
P0000998,16298654,0.003
P0000998,16298662,0.04
P0000998,16298558,0.00017
P0000998,16298926,0.0001
P0000998,16298558,0.000175
P0000998,16298657,0.03
P0000998,16298658,0.05
P0000998,16298660,0.08
P0000999,16298649,0.08
P0000999,16298650,0.06
P0000999,16298651,0.09
P0000999,16298659,0.03
P0000999,16298643,0.03
P0000999,16298644,0.02
P0000999,16298647,0.02
P0000999,16298648,0.01
P0000999,16298919,0.002
P0000999,16298646,0.004
P0000999,16298653,0.0018
P0000999,16298645,0.005
P0000999,16298652,0.02
P0000999,16298743,0.006
P0000999,16298655,0.001
P0000999,16298585,0.001
P0000999,16298881,0.02
P0000999,16298656,0.002
P0000999,16298654,0.003
P0000999,16298662,0.04
P0000999,16298558,0.00017
P0000999,16298926,0.0001
P0000999,16298558,0.000315
P0000999,16298657,0.03
P0000999,16298658,0.05
P0000999,16298660,0.08
P0001000,16298649,0.08
P0001000,16298650,0.06
P0001000,16298651,0.09
P0001000,16298659,0.04
P0001000,16298643,0.04
P0001000,16298644,0.02
P0001000,16298647,0.02
P0001000,16298648,0.01
P0001000,16298919,0.002
P0001000,16298646,0.004
P0001000,16298653,0.0018
P0001000,16298645,0.005
P0001000,16298652,0.02
P0001000,16298661,0.035
P0001000,16298655,0.001
P0001000,16298585,0.001
P0001000,16298881,0.02
P0001000,16298656,0.002
P0001000,16298654,0.003
P0001000,16298662,0.04
P0001000,16298558,0.00017
P0001000,16298926,0.0001
P0001000,16298558,0.00028
P0001000,16298657,0.03
P0001000,16298658,0.05
P0001000,16298660,0.14
P0001001,16298649,0.08
P0001001,16298650,0.06
P0001001,16298651,0.09
P0001001,16298659,0.04
P0001001,16298643,0.04
P0001001,16298644,0.02
P0001001,16298647,0.02
P0001001,16298648,0.01
P0001001,16298919,0.002
P0001001,16298646,0.004
P0001001,16298653,0.0018
P0001001,16298645,0.005
P0001001,16298652,0.02
P0001001,16298743,0.006
P0001001,16298655,0.001
P0001001,16298585,0.001
P0001001,16298881,0.02
P0001001,16298656,0.002
P0001001,16298654,0.003
P0001001,16298662,0.04
P0001001,16298558,0.00017
P0001001,16298926,0.0001
P0001001,16298558,0.00045
P0001001,16298657,0.03
P0001001,16298658,0.05
P0001001,16298660,0.14
P0001002,16298927,0.05
P0001002,16298651,0.08
P0001002,16298650,0.05
P0001002,16298928,0.05
P0001002,16298659,0.03
P0001002,16298919,0.001
P0001002,16298644,0.02
P0001002,16298643,0.03
P0001002,16298743,0.006
P0001002,16298648,0.02
P0001002,16298646,0.004
P0001002,16298652,0.01
P0001002,16298653,0.002
P0001002,16298657,0.03
P0001002,16298881,0.02
P0001002,16298929,0.01
P0001002,16298656,0.002
P0001002,16298585,0.001
P0001002,16298580,0.001
P0001002,16298654,0.005
P0001002,16298655,0.002
P0001002,16298558,0.0002
P0001002,16298660,0.08
P0001002,16298930,0.005
16598563,16298931,0.0551643828196934
16598563,16298932,1.04999187564318
16598563,16298933,1.00498293885067
16598563,16298804,1
16598563,16298803,0.0833559009911715
16598564,16298934,0.0551643828196934
16598564,16298935,1.04999187564318
16598564,16298936,1.00498293885067
16598564,16298803,0.0833559009911715
16598564,16298804,1
P0001035,16298591,0.0005
P0001035,16298604,0.003
P0001035,16298937,0.02
P0001035,16298601,0.3
P0001035,16298588,0.03
P0001035,16298600,0.03
P0001035,16298600,0.005
